,datetime,t1,t2,hum,dew,pressure,icon,wind_dir_deg,wind_speed,other
277,2015-01-06 19:50:00,6,3,76,2,1025.0,1,240,13, 
278,2015-01-06 20:20:00,6,3,76,2,1025.0,1,250,15, 
279,2015-01-06 20:50:00,5,2,81,2,1026.0,1,230,15, 
280,2015-01-06 21:20:00,5,2,81,2,1026.0,1,240,13, 
281,2015-01-06 21:50:00,5,2,81,2,1026.0,1,230,17, 
282,2015-01-06 22:20:00,4,1,81,1,1026.0,1,220,11, 
283,2015-01-06 22:50:00,5,2,81,2,1026.0,1,240,15, 
284,2015-01-06 23:20:00,4,1,87,2,1026.0,1,230,13, 
285,2015-01-06 23:50:00,4,1,81,1,1027.0,1,220,11, 
286,2015-01-07 00:20:00,4,1,81,1,1027.0,1,230,13, 
287,2015-01-07 00:50:00,4,1,81,1,1027.0,1,230,11, 
288,2015-01-07 01:20:00,4,1,81,1,1026.0,1,230,11, 
289,2015-01-07 01:50:00,4,1,81,1,1026.0,1,240,11, 
290,2015-01-07 02:20:00,4,1,81,1,1027.0,1,240,13, 
291,2015-01-07 02:50:00,4,2,81,1,1027.0,1,220,7, 
292,2015-01-07 03:20:00,4,1,81,1,1026.0,1,220,11, 
293,2015-01-07 03:50:00,3,1,87,1,1026.0,2,220,7, Few Clouds at 1400m  
294,2015-01-07 04:20:00,4,2,81,1,1026.0,2,220,9, Few Clouds at 1400m  
295,2015-01-07 04:50:00,4,1,81,1,1026.0,2,230,11, Scattered Clouds at 1200m  
296,2015-01-07 05:20:00,4,2,87,2,1027.0,1,230,9, 
297,2015-01-07 05:50:00,4,2,87,2,1026.0,1,230,9, 
298,2015-01-07 06:20:00,5,3,81,2,1026.0,1,220,9, 
299,2015-01-07 06:50:00,5,2,81,2,1026.0,1,240,11, 
300,2015-01-07 07:20:00,5,2,81,2,1026.0,1,230,13, 
301,2015-01-07 07:50:00,6,3,81,3,1026.0,1,200,13, 
302,2015-01-07 08:20:00,6,3,81,3,1026.0,2,200,15, Few Clouds at 1200m  
303,2015-01-07 08:50:00,7,4,81,4,1026.0,2,210,15, Few Clouds at 1200m  
304,2015-01-07 09:20:00,8,5,76,4,1026.0,3,200,19," Few Clouds at 760m, Broken Clouds at 1000m  "
305,2015-01-07 09:50:00,8,5,76,4,1026.0,2,210,19, Few Clouds at 1100m  
306,2015-01-07 10:20:00,8,5,82,5,1025.0,2,210,19, Few Clouds at 1100m  
307,2015-01-07 10:50:00,8,5,82,5,1025.0,2,200,20, Few Clouds at 1100m  
308,2015-01-07 11:20:00,9,6,76,5,1025.0,2,220,20, Few Clouds at 910m  
309,2015-01-07 11:50:00,9,6,76,5,1024.0,2,220,22, Few Clouds at 910m  
310,2015-01-07 12:20:00,9,5,76,5,1023.0,2,210,28, Few Clouds at 1400m  
311,2015-01-07 12:50:00,9,6,76,5,1023.0,2,210,26, Few Clouds at 1400m  
312,2015-01-07 13:20:00,9,5,76,5,1022.0,2,220,28, Few Clouds at 610m  
313,2015-01-07 13:50:00,10,7,67,4,1022.0,2,220,28, Few Clouds at 730m  
314,2015-01-07 14:20:00,10,6,62,3,1022.0,2,220,31, Few Clouds at 790m  
315,2015-01-07 14:50:00,10,7,62,3,1022.0,2,220,26, Scattered Clouds at 1200m  
316,2015-01-07 15:20:00,9,6,66,3,1021.0,2,220,26, Scattered Clouds at 730m  
317,2015-01-07 15:50:00,9,6,71,4,1021.0,2,220,24, Scattered Clouds at 790m  
318,2015-01-07 16:20:00,9,6,76,5,1021.0,2,220,24," Few Clouds at 790m, Scattered Clouds at 1100m  "
319,2015-01-07 16:50:00,9,6,76,5,1021.0,3,220,26," Few Clouds at 610m, Broken Clouds at 850m  "
320,2015-01-07 17:20:00,9,6,76,5,1020.0,3,220,24, Broken Clouds at 790m  
321,2015-01-07 17:50:00,10,7,67,4,1020.0,3,220,24, Broken Clouds at 760m  
322,2015-01-07 18:20:00,10,7,71,5,1020.0,3,220,30, Broken Clouds at 850m  
323,2015-01-07 18:50:00,10,7,71,5,1019.0,3,220,30," Few Clouds at 610m, Broken Clouds at 850m  "
324,2015-01-07 20:20:00,10,7,76,6,1019.0,3,230,30, Broken Clouds at 670m  
325,2015-01-07 20:50:00,10,6,82,7,1019.0,3,220,31, Broken Clouds at 490m  
326,2015-01-07 21:20:00,10,7,82,7,1019.0,3,220,28, Broken Clouds at 550m  
327,2015-01-07 21:50:00,10,7,82,7,1019.0,7,230,26," Scattered Clouds at 430m, Broken Clouds at 610m Light Rain Shower "
328,2015-01-07 22:20:00,10,7,82,7,1019.0,7,230,28, Broken Clouds at 490m Rain Shower 
329,2015-01-07 22:50:00,10,7,82,7,1019.0,3,230,26, Broken Clouds at 430m  
330,2015-01-07 23:20:00,10,7,82,7,1018.0,7,220,22, Broken Clouds at 430m Light Rain Shower 
331,2015-01-07 23:50:00,10,7,88,8,1018.0,7,230,26, Broken Clouds at 430m Light Rain Shower 
332,2015-01-08 00:20:00,11,11,82,8,1018.0,4,230,24, Cloudy at 370m  
333,2015-01-08 00:50:00,11,11,82,8,1018.0,3,230,28, Broken Clouds at 370m  
334,2015-01-08 01:20:00,11,11,88,9,1017.0,3,230,22, Broken Clouds at 370m  
335,2015-01-08 01:50:00,12,12,82,9,1017.0,3,230,26, Broken Clouds at 370m  
336,2015-01-08 02:20:00,12,12,82,9,1017.0,3,230,26," Broken Clouds at 370m, Broken Clouds at 550m  "
337,2015-01-08 02:50:00,12,12,82,9,1017.0,3,230,24," Broken Clouds at 370m, Broken Clouds at 550m  "
338,2015-01-08 03:20:00,12,12,82,9,1017.0,3,240,24," Broken Clouds at 300m, Broken Clouds at 490m  "
339,2015-01-08 03:50:00,12,12,88,10,1017.0,2,240,20," Scattered Clouds at 300m, Scattered Clouds at 490m  "
340,2015-01-08 04:20:00,12,12,88,10,1017.0,7,240,22," Scattered Clouds at 300m, Broken Clouds at 490m Drizzle "
341,2015-01-08 04:50:00,12,12,88,10,1017.0,7,240,19," Few Clouds at 240m, Broken Clouds at 300m, Broken Clouds at 490m Light Rain "
342,2015-01-08 05:20:00,12,12,88,10,1017.0,7,250,22," Few Clouds at 240m, Scattered Clouds at 300m Light Rain Shower "
343,2015-01-08 05:50:00,12,12,72,7,1017.0,4,250,19, Cloudy at 910m  
344,2015-01-08 06:20:00,11,11,82,8,1017.0,3,250,15, Broken Clouds at 910m  
345,2015-01-08 06:50:00,12,12,67,6,1016.0,3,250,19, Broken Clouds at 1000m  
346,2015-01-08 07:20:00,11,11,77,7,1016.0,3,230,15, Broken Clouds at 1000m  
347,2015-01-08 07:50:00,10,8,88,8,1017.0,7,250,19, Broken Clouds at 910m Rain 
348,2015-01-08 08:20:00,10,8,88,8,1017.0,7,260,15, Broken Clouds at 1100m Light Rain 
349,2015-01-08 08:50:00,9,7,87,7,1017.0,7,270,13, Broken Clouds at 1100m Light Rain 
350,2015-01-08 09:20:00,9,7,87,7,1017.0,7,290,11," Few Clouds at 980m, Broken Clouds at 1200m Light Rain "
351,2015-01-08 09:50:00,9,7,87,7,1017.0,7,290,15, Broken Clouds at 850m Rain 
352,2015-01-08 10:20:00,9,8,87,7,1018.0,7,300,9," Scattered Clouds at 700m, Broken Clouds at 850m Rain "
353,2015-01-08 10:50:00,9,6,87,7,1018.0,7,280,19," Few Clouds at 400m, Broken Clouds at 910m Light Rain "
354,2015-01-08 11:20:00,9,6,82,6,1019.0,7,280,22," Few Clouds at 520m, Broken Clouds at 940m Light Rain "
355,2015-01-08 11:50:00,9,6,82,6,1019.0,7,280,19, Few Clouds at 610m Light Rain 
356,2015-01-08 12:20:00,9,7,87,7,1019.0,2,260,15," Few Clouds at 370m, Scattered Clouds at 1400m  "
357,2015-01-08 12:50:00,9,6,82,6,1019.0,2,260,19," Few Clouds at 430m, Scattered Clouds at 1200m  "
358,2015-01-08 13:20:00,9,6,82,6,1020.0,2,280,26, Few Clouds at 490m  
359,2015-01-08 13:50:00,9,5,76,5,1021.0,2,280,28, Few Clouds at 550m  
360,2015-01-08 14:20:00,10,7,71,5,1021.0,2,280,24, Few Clouds at 610m  
361,2015-01-08 14:50:00,10,7,71,5,1022.0,2,270,20, Few Clouds at 610m  
362,2015-01-08 15:20:00,9,6,71,4,1023.0,2,270,22, Few Clouds at 730m  
363,2015-01-08 15:50:00,9,6,71,4,1023.0,2,260,22, Few Clouds at 730m  
364,2015-01-08 16:20:00,9,6,71,4,1024.0,2,250,19, Few Clouds at 730m  
365,2015-01-08 16:50:00,9,6,71,4,1025.0,1,250,20, 
366,2015-01-08 17:20:00,9,6,76,5,1025.0,2,240,22, Few Clouds at 490m  
367,2015-01-08 17:50:00,9,6,76,5,1026.0,1,260,22, 
368,2015-01-08 18:20:00,9,6,71,4,1026.0,1,250,26, 
369,2015-01-08 18:50:00,8,5,76,4,1026.0,1,250,19, 
370,2015-01-08 19:20:00,8,5,76,4,1027.0,1,250,22, 
371,2015-01-08 19:50:00,8,5,71,3,1027.0,1,240,19, 
372,2015-01-08 20:20:00,8,5,76,4,1026.0,1,230,19, 
373,2015-01-08 20:50:00,8,5,76,4,1026.0,1,220,15, 
374,2015-01-08 21:20:00,8,5,76,4,1025.0,1,220,17, 
375,2015-01-08 21:50:00,8,4,76,4,1025.0,1,230,24, 
376,2015-01-08 22:20:00,8,5,76,4,1024.0,1,210,20, 
377,2015-01-08 22:50:00,9,6,71,4,1024.0,1,230,22, 
378,2015-01-08 23:20:00,9,5,76,5,1025.0,2,250,28, Few Clouds at 850m  
379,2015-01-08 23:50:00,9,6,76,5,1024.0,2,240,26," Scattered Clouds at 730m, Scattered Clouds at 910m  "
380,2015-01-09 00:20:00,10,7,71,5,1023.0,2,240,28, Few Clouds at 910m  
381,2015-01-09 00:50:00,10,7,71,5,1022.0,2,230,28, Few Clouds at 910m  
382,2015-01-09 01:20:00,10,7,71,5,1021.0,7,230,30, Scattered Clouds at 1200m Light Rain 
383,2015-01-09 01:50:00,10,7,76,6,1020.0,7,230,30, Broken Clouds at 1400m Light Rain 
384,2015-01-09 02:20:00,10,6,76,6,1019.0,7,230,31," Few Clouds at 730m, Broken Clouds at 910m Light Rain "
385,2015-01-09 02:50:00,10,7,82,7,1020.0,7,230,28," Scattered Clouds at 610m, Broken Clouds at 790m Light Drizzle "
386,2015-01-09 03:20:00,11,11,77,7,1020.0,3,240,30," Scattered Clouds at 490m, Broken Clouds at 670m  "
387,2015-01-09 03:50:00,11,11,82,8,1019.0,3,240,28," Scattered Clouds at 370m, Broken Clouds at 550m  "
388,2015-01-09 04:20:00,11,11,82,8,1018.0,3,240,33," Broken Clouds at 370m, Broken Clouds at 550m  "
389,2015-01-09 04:50:00,11,11,88,9,1018.0,3,250,33," Few Clouds at 370m, Broken Clouds at 550m, Broken Clouds at 730m  "
390,2015-01-09 05:20:00,11,11,88,9,1017.0,3,240,35," Scattered Clouds at 370m, Broken Clouds at 550m  "
391,2015-01-09 05:50:00,12,12,82,9,1017.0,3,250,31," Broken Clouds at 370m, Broken Clouds at 550m  "
392,2015-01-09 06:20:00,12,12,82,9,1017.0,3,250,28," Scattered Clouds at 370m, Broken Clouds at 550m  "
393,2015-01-09 06:50:00,12,12,82,9,1017.0,3,250,37, Broken Clouds at 430m  
394,2015-01-09 07:20:00,12,12,82,9,1018.0,3,260,35, Broken Clouds at 430m  
395,2015-01-09 07:50:00,12,12,82,9,1018.0,2,250,28, Scattered Clouds at 550m  
396,2015-01-09 08:20:00,12,12,82,9,1019.0,2,250,30, Scattered Clouds at 490m  
397,2015-01-09 08:50:00,12,12,77,8,1019.0,2,250,20, Few Clouds at 610m  
398,2015-01-09 09:20:00,12,12,77,8,1018.0,2,250,30, Few Clouds at 610m  
399,2015-01-09 09:50:00,12,12,72,7,1019.0,1,250,30, 
400,2015-01-09 10:20:00,12,12,72,7,1019.0,1,250,26, 
401,2015-01-09 10:50:00,13,13,67,7,1020.0,1,250,33, 
402,2015-01-09 11:20:00,13,13,67,7,1019.0,1,250,26, 
403,2015-01-09 11:50:00,13,13,67,7,1019.0,1,250,30, 
404,2015-01-09 12:20:00,13,13,67,7,1019.0,1,250,22, 
405,2015-01-09 12:50:00,13,13,67,7,1018.0,1,240,30, 
406,2015-01-09 13:20:00,13,13,63,6,1017.0,1,240,30, 
407,2015-01-09 13:50:00,13,13,63,6,1017.0,1,250,30, 
408,2015-01-09 14:20:00,13,13,63,6,1017.0,1,240,28, 
409,2015-01-09 14:50:00,13,13,63,6,1016.0,2,240,24, Scattered Clouds at 1200m  
410,2015-01-09 15:20:00,14,14,63,7,1015.0,3,240,30, Broken Clouds at 910m  
411,2015-01-09 15:50:00,13,13,72,8,1015.0,7,240,37, Broken Clouds at 610m Light Rain Shower 
412,2015-01-09 16:20:00,13,13,77,9,1014.0,7,240,33, Broken Clouds at 490m Light Rain Shower 
413,2015-01-09 16:50:00,13,13,82,10,1014.0,7,250,41, Broken Clouds at 460m Light Rain Shower 
414,2015-01-09 17:20:00,13,13,88,11,1014.0,7,250,39, Broken Clouds at 400m Drizzle 
415,2015-01-09 17:50:00,14,14,82,11,1014.0,3,250,31," Scattered Clouds at 400m, Broken Clouds at 580m  "
416,2015-01-09 18:20:00,15,15,82,12,1014.0,3,250,35, Broken Clouds at 490m  
417,2015-01-09 18:50:00,15,15,82,12,1013.0,7,250,37, Broken Clouds at 460m Light Rain 
418,2015-01-09 19:20:00,15,15,82,12,1014.0,7,250,39," Scattered Clouds at 370m, Broken Clouds at 460m Light Rain "
419,2015-01-09 19:50:00,16,16,72,11,1014.0,3,270,43," Scattered Clouds at 460m, Broken Clouds at 610m  "
420,2015-01-09 20:20:00,15,15,72,10,1015.0,3,260,44," Scattered Clouds at 610m, Broken Clouds at 760m  "
421,2015-01-09 20:50:00,15,15,72,10,1015.0,2,260,44, Scattered Clouds at 730m  
422,2015-01-09 21:20:00,15,15,68,9,1014.0,2,260,43, Scattered Clouds at 730m  
423,2015-01-09 21:50:00,15,15,68,9,1014.0,3,250,39, Broken Clouds at 760m  
424,2015-01-09 22:20:00,15,15,68,9,1015.0,3,250,39, Broken Clouds at 760m  
425,2015-01-09 22:50:00,15,15,68,9,1015.0,3,260,41, Broken Clouds at 730m  
426,2015-01-09 23:20:00,14,14,77,10,1015.0,3,250,44," Broken Clouds at 610m, Broken Clouds at 790m  "
427,2015-01-09 23:50:00,14,14,77,10,1015.0,4,250,39, Cloudy at 550m  
428,2015-01-10 00:20:00,14,14,77,10,1014.0,4,250,37, Cloudy at 490m  
429,2015-01-10 00:50:00,14,14,77,10,1014.0,3,250,41, Broken Clouds at 430m  
430,2015-01-10 01:20:00,14,14,77,10,1013.0,4,250,41, Cloudy at 430m  
431,2015-01-10 01:50:00,14,14,77,10,1014.0,3,250,39, Broken Clouds at 490m  
432,2015-01-10 02:20:00,14,14,72,9,1013.0,3,250,37, Broken Clouds at 490m  
433,2015-01-10 02:50:00,14,14,72,9,1013.0,3,250,44," Broken Clouds at 610m, Broken Clouds at 790m  "
434,2015-01-10 03:20:00,13,13,77,9,1013.0,3,250,43, Broken Clouds at 610m  
435,2015-01-10 03:50:00,13,13,77,9,1012.0,3,240,39," Broken Clouds at 550m, Broken Clouds at 730m  "
436,2015-01-10 04:20:00,13,13,77,9,1012.0,3,230,35," Scattered Clouds at 490m, Broken Clouds at 670m  "
437,2015-01-10 04:50:00,13,13,77,9,1011.0,3,230,37," Scattered Clouds at 490m, Broken Clouds at 670m  "
438,2015-01-10 05:20:00,13,13,77,9,1011.0,3,240,35, Broken Clouds at 550m  
439,2015-01-10 05:50:00,13,13,77,9,1010.0,3,250,35," Scattered Clouds at 490m, Broken Clouds at 670m  "
440,2015-01-10 06:20:00,13,13,82,10,1010.0,7,240,35," Scattered Clouds at 490m, Broken Clouds at 670m Light Drizzle "
441,2015-01-10 06:50:00,13,13,82,10,1009.0,7,240,35," Scattered Clouds at 430m, Broken Clouds at 610m Light Drizzle "
442,2015-01-10 07:20:00,13,13,82,10,1009.0,3,240,33," Scattered Clouds at 550m, Broken Clouds at 730m, Broken Clouds at 910m  "
443,2015-01-10 07:50:00,13,13,77,9,1008.0,3,240,37," Scattered Clouds at 550m, Broken Clouds at 730m  "
444,2015-01-10 08:20:00,14,14,72,9,1009.0,3,240,37, Broken Clouds at 550m  
445,2015-01-10 08:50:00,14,14,77,10,1008.0,3,250,43, Broken Clouds at 550m  
446,2015-01-10 09:20:00,14,14,77,10,1008.0,3,250,48," Scattered Clouds at 490m, Broken Clouds at 670m  "
447,2015-01-10 09:50:00,14,14,77,10,1008.0,3,250,48," Scattered Clouds at 430m, Broken Clouds at 610m  "
448,2015-01-10 10:20:00,14,14,77,10,1009.0,2,250,41, Scattered Clouds at 490m  
449,2015-01-10 10:50:00,14,14,72,9,1009.0,7,260,41," Scattered Clouds at 790m, Scattered Clouds at 1100m Light Rain "
450,2015-01-10 11:20:00,11,11,72,6,1011.0,3,280,46," Scattered Clouds at 670m, Broken Clouds at 850m  "
451,2015-01-10 11:50:00,12,12,63,5,1011.0,2,280,39, Scattered Clouds at 1200m  
452,2015-01-10 12:20:00,12,12,58,4,1012.0,2,280,39, Scattered Clouds at 1200m  
453,2015-01-10 12:50:00,11,11,58,3,1013.0,2,280,44, Few Clouds at 1200m  
454,2015-01-10 13:20:00,11,11,54,2,1013.0,2,290,41, Scattered Clouds at 1200m  
455,2015-01-10 13:50:00,10,6,54,1,1014.0,3,290,35, Broken Clouds at 1200m  
456,2015-01-10 14:20:00,9,4,54,0,1015.0,3,290,48, Broken Clouds at 1200m  
457,2015-01-10 14:50:00,9,5,54,0,1016.0,1,280,37, 
458,2015-01-10 15:20:00,9,5,50,-1,1016.0,1,290,37, 
459,2015-01-10 15:50:00,9,5,46,-2,1017.0,2,300,33, Few Clouds at 1400m  
460,2015-01-10 16:20:00,8,4,50,-2,1018.0,1,280,30, 
461,2015-01-10 16:50:00,8,4,53,-1,1018.0,1,290,24, 
462,2015-01-10 17:20:00,8,4,53,-1,1018.0,1,290,28, 
463,2015-01-10 17:50:00,8,4,50,-2,1018.0,2,280,30, Few Clouds at 1200m  
464,2015-01-10 18:20:00,7,3,53,-2,1019.0,1,280,30, 
465,2015-01-10 18:50:00,7,3,57,-1,1019.0,1,260,22, 
466,2015-01-10 19:20:00,6,2,57,-2,1019.0,1,270,26, 
467,2015-01-10 19:50:00,6,2,57,-2,1019.0,1,250,26, 
468,2015-01-10 20:20:00,6,2,57,-2,1019.0,1,260,24, 
469,2015-01-10 20:50:00,6,2,57,-2,1019.0,1,260,26, 
470,2015-01-10 21:20:00,6,2,57,-2,1019.0,1,250,22, 
471,2015-01-10 21:50:00,6,2,57,-2,1019.0,1,240,20, 
472,2015-01-10 22:20:00,5,1,66,-1,1019.0,1,250,20, 
473,2015-01-10 22:50:00,5,1,66,-1,1019.0,1,250,20, 
474,2015-01-10 23:20:00,5,1,66,-1,1019.0,1,250,19, 
475,2015-01-10 23:50:00,5,1,66,-1,1019.0,1,250,20, 
476,2015-01-11 00:20:00,5,1,70,0,1019.0,1,250,22, 
477,2015-01-11 00:50:00,4,0,75,0,1019.0,1,250,22, 
478,2015-01-11 01:20:00,4,0,75,0,1018.0,1,250,20, 
479,2015-01-11 01:50:00,4,-1,75,0,1018.0,1,240,24, 
480,2015-01-11 02:20:00,4,-1,75,0,1018.0,1,250,24, 
481,2015-01-11 02:50:00,4,0,75,0,1018.0,1,250,22, 
482,2015-01-11 03:20:00,4,-1,75,0,1019.0,1,260,26, 
483,2015-01-11 03:50:00,4,-1,75,0,1019.0,2,260,28, Few Clouds at 730m  
484,2015-01-11 04:20:00,4,-1,75,0,1019.0,1,260,26, 
485,2015-01-11 04:50:00,4,-1,70,-1,1020.0,1,260,30, 
486,2015-01-11 05:20:00,4,-1,70,-1,1020.0,1,260,30, 
487,2015-01-11 05:50:00,4,-1,70,-1,1020.0,1,250,24, 
488,2015-01-11 06:20:00,4,-1,70,-1,1021.0,1,260,24, 
489,2015-01-11 06:50:00,5,1,66,-1,1021.0,1,250,24, 
490,2015-01-11 07:20:00,5,1,66,-1,1021.0,1,250,24, 
491,2015-01-11 07:50:00,5,1,66,-1,1022.0,1,250,24, 
492,2015-01-11 08:20:00,5,0,66,-1,1022.0,1,260,28, 
493,2015-01-11 08:50:00,5,0,66,-1,1023.0,1,260,31, 
494,2015-01-11 09:20:00,5,0,66,-1,1024.0,1,250,28, 
495,2015-01-11 09:50:00,6,1,61,-1,1024.0,1,260,30, 
496,2015-01-11 10:20:00,6,1,61,-1,1024.0,1,260,30, 
497,2015-01-11 10:50:00,7,3,61,0,1024.0,1,260,30, 
498,2015-01-11 11:20:00,7,3,61,0,1024.0,1,260,26, 
499,2015-01-11 11:50:00,8,4,57,0,1025.0,1,260,28, 
500,2015-01-11 12:20:00,8,4,57,0,1024.0,1,260,26, 
501,2015-01-11 12:50:00,9,5,54,0,1023.0,1,250,28, 
502,2015-01-11 13:20:00,9,5,54,0,1024.0,2,250,28, Few Clouds at 1100m  
503,2015-01-11 13:50:00,9,5,58,1,1023.0,2,250,28, Few Clouds at 1100m  
504,2015-01-11 14:20:00,9,5,58,1,1023.0,2,250,28, Few Clouds at 1100m  
505,2015-01-11 14:50:00,9,5,62,2,1023.0,2,250,28, Scattered Clouds at 910m  
506,2015-01-11 15:20:00,8,4,66,2,1023.0,3,250,26, Broken Clouds at 910m  
507,2015-01-11 15:50:00,9,6,62,2,1023.0,3,250,26, Broken Clouds at 1100m  
508,2015-01-11 16:20:00,8,5,66,2,1022.0,3,240,22, Broken Clouds at 1300m  
509,2015-01-11 16:50:00,8,4,66,2,1022.0,3,250,24," Scattered Clouds at 910m, Broken Clouds at 1400m  "
510,2015-01-11 17:20:00,8,5,71,3,1022.0,3,240,22, Broken Clouds at 1200m  
511,2015-01-11 17:50:00,8,5,71,3,1022.0,7,240,19, Broken Clouds at 910m Rain 
512,2015-01-11 18:20:00,8,4,71,3,1022.0,7,250,26, Broken Clouds at 910m Light Rain 
513,2015-01-11 18:50:00,8,4,76,4,1022.0,7,250,24," Scattered Clouds at 850m, Scattered Clouds at 1200m Light Rain Shower "
514,2015-01-11 19:20:00,8,4,76,4,1022.0,3,240,24, Broken Clouds at 850m  
515,2015-01-11 19:50:00,8,4,71,3,1022.0,3,240,24, Broken Clouds at 910m  
516,2015-01-11 20:20:00,8,5,71,3,1021.0,2,240,22, Scattered Clouds at 980m  
517,2015-01-11 20:50:00,8,4,71,3,1021.0,7,250,30, Scattered Clouds at 980m Light Rain 
518,2015-01-11 21:20:00,8,4,71,3,1021.0,7,250,30, Scattered Clouds at 910m Light Rain 
519,2015-01-11 22:20:00,9,5,66,3,1020.0,7,250,35," Broken Clouds at 910m, Broken Clouds at 1400m Light Rain Shower "
520,2015-01-11 22:50:00,9,5,66,3,1019.0,7,250,39, Scattered Clouds at 910m Rain Shower 
521,2015-01-11 23:20:00,9,5,71,4,1019.0,3,250,33, Broken Clouds at 850m  
522,2015-01-11 23:50:00,9,5,71,4,1019.0,2,240,28, Scattered Clouds at 850m  
523,2015-01-12 00:20:00,9,5,71,4,1018.0,2,250,28, Few Clouds at 1200m  
524,2015-01-12 00:50:00,9,5,66,3,1018.0,1,250,30, 
525,2015-01-12 01:20:00,10,6,58,2,1017.0,3,250,33, Broken Clouds at 1400m  
526,2015-01-12 01:50:00,10,6,62,3,1016.0,4,240,35, Cloudy at 1400m  
527,2015-01-12 02:20:00,10,7,67,4,1016.0,4,240,30," Few Clouds at 910m, Cloudy at 1400m  "
528,2015-01-12 02:50:00,10,7,62,3,1016.0,3,240,30," Broken Clouds at 910m, Broken Clouds at 1400m  "
529,2015-01-12 03:20:00,10,6,67,4,1015.0,3,240,31," Broken Clouds at 850m, Broken Clouds at 1200m  "
530,2015-01-12 03:50:00,10,7,67,4,1014.0,3,230,30," Scattered Clouds at 910m, Broken Clouds at 1400m  "
531,2015-01-12 04:20:00,10,7,67,4,1014.0,3,240,30," Broken Clouds at 910m, Broken Clouds at 1400m  "
532,2015-01-12 04:50:00,10,6,67,4,1013.0,3,240,37," Broken Clouds at 850m, Broken Clouds at 1200m  "
533,2015-01-12 05:20:00,10,6,67,4,1013.0,3,240,33," Few Clouds at 910m, Broken Clouds at 1400m  "
534,2015-01-12 05:50:00,10,6,67,4,1012.0,3,240,37," Scattered Clouds at 790m, Broken Clouds at 1100m  "
535,2015-01-12 06:20:00,10,6,71,5,1012.0,3,250,31," Few Clouds at 760m, Broken Clouds at 910m  "
536,2015-01-12 06:50:00,10,6,76,6,1012.0,7,250,31," Few Clouds at 610m, Broken Clouds at 820m Light Rain "
537,2015-01-12 07:20:00,10,7,76,6,1012.0,7,240,30," Few Clouds at 760m, Broken Clouds at 1100m Light Rain "
538,2015-01-12 07:50:00,10,7,76,6,1011.0,3,230,30," Few Clouds at 670m, Broken Clouds at 1100m  "
539,2015-01-12 08:20:00,10,6,76,6,1011.0,3,230,31," Few Clouds at 670m, Broken Clouds at 1100m  "
540,2015-01-12 08:50:00,10,6,76,6,1011.0,3,230,31," Few Clouds at 730m, Broken Clouds at 1200m  "
541,2015-01-12 09:20:00,11,11,67,5,1010.0,3,240,30," Few Clouds at 760m, Broken Clouds at 1200m  "
542,2015-01-12 09:50:00,12,12,67,6,1010.0,3,240,35," Few Clouds at 760m, Broken Clouds at 1200m  "
543,2015-01-12 10:20:00,12,12,67,6,1010.0,3,240,33," Few Clouds at 910m, Broken Clouds at 1200m  "
544,2015-01-12 10:50:00,12,12,67,6,1010.0,3,230,33," Few Clouds at 850m, Broken Clouds at 1100m  "
545,2015-01-12 11:20:00,12,12,72,7,1009.0,2,230,37," Scattered Clouds at 670m, Scattered Clouds at 1400m  "
546,2015-01-12 11:50:00,12,12,77,8,1009.0,3,230,41," Few Clouds at 490m, Broken Clouds at 670m  "
547,2015-01-12 12:20:00,12,12,77,8,1009.0,3,220,33," Few Clouds at 460m, Broken Clouds at 910m  "
548,2015-01-12 12:50:00,12,12,82,9,1009.0,3,230,26," Scattered Clouds at 490m, Broken Clouds at 980m  "
549,2015-01-12 13:20:00,12,12,82,9,1008.0,3,230,28," Few Clouds at 370m, Scattered Clouds at 550m, Broken Clouds at 910m  "
550,2015-01-12 13:50:00,12,12,77,8,1008.0,3,240,31," Scattered Clouds at 550m, Broken Clouds at 730m  "
551,2015-01-12 14:20:00,13,13,72,8,1007.0,7,240,33," Scattered Clouds at 730m, Broken Clouds at 910m, Broken Clouds at 1400m Light Rain Shower "
552,2015-01-12 14:50:00,12,12,82,9,1008.0,7,250,33," Few Clouds at 610m, Broken Clouds at 790m Light Rain "
553,2015-01-12 15:20:00,12,12,82,9,1008.0,7,250,28," Few Clouds at 490m, Scattered Clouds at 670m, Broken Clouds at 850m Light Rain "
554,2015-01-12 15:50:00,12,12,82,9,1008.0,7,230,22," Few Clouds at 490m, Broken Clouds at 670m Light Rain "
555,2015-01-12 16:20:00,12,12,82,9,1007.0,7,230,19, Scattered Clouds at 1100m Light Rain 
556,2015-01-12 16:50:00,12,12,82,9,1007.0,7,230,26," Few Clouds at 670m, Scattered Clouds at 910m Light Rain "
557,2015-01-12 17:20:00,12,12,82,9,1007.0,7,240,24," Few Clouds at 430m, Broken Clouds at 610m, Broken Clouds at 790m Light Rain "
558,2015-01-12 17:50:00,11,11,94,10,1007.0,7,230,20," Scattered Clouds at 270m, Broken Clouds at 300m Light Rain "
559,2015-01-12 18:20:00,11,11,94,10,1007.0,7,230,22," Few Clouds at 300m, Broken Clouds at 490m Rain "
560,2015-01-12 18:50:00,11,11,94,10,1007.0,7,240,22," Few Clouds at 300m, Broken Clouds at 550m Light Rain "
561,2015-01-12 19:20:00,11,11,88,9,1007.0,7,230,20," Few Clouds at 910m, Scattered Clouds at 1400m Light Rain "
